word,count,corpus,label,Zdenka_old_hand_label
ἀλλάσσω,357,christian_300_600,-1,
τύραννος,357,christian_300_600,6.0,
τελευτή,357,christian_300_600,5,
πολεμέω,357,christian_300_600,5.0,
παντοκράτωρ,356,christian_300_600,-1.0,
ἐλεύθερος,356,christian_300_600,-1.0,
καταφρονέω,355,christian_300_600,3,
ἰατρός,355,christian_300_600,-1.0,
ξένος,355,christian_300_600,6,
βίβλος,354,christian_300_600,-1.0,
διακονία,354,christian_300_600,-1.0,
σφαῖρα,354,christian_300_600,-1.0,
πλήσσω,353,christian_300_600,5,
δ,353,christian_300_600,-1,
ἐνίστημι,352,christian_300_600,-1.0,
κτείνω,352,christian_300_600,5.0,
ῥίζα,350,christian_300_600,-1.0,
ἱστορέω,350,christian_300_600,-1.0,
βελτίων,349,christian_300_600,-1.0,
φαῦλος,349,christian_300_600,2,
ἐπιχείρημα,349,christian_300_600,-1.0,
σύστασις,348,christian_300_600,-1.0,
ὁποῖος,348,christian_300_600,-1,
κλῆρος,347,christian_300_600,-1.0,
προσδοκάω,347,christian_300_600,-1,
ἐπιθυμέω,346,christian_300_600,4,
σύμβολον,346,christian_300_600,-1.0,
διαφανής,345,christian_300_600,-1.0,
κλῆσις,344,christian_300_600,-1.0,
.,344,christian_300_600,-1,
χρηματίζω,342,christian_300_600,-1.0,
ὄμνυμι,341,christian_300_600,-1,
μάθημα,340,christian_300_600,-1.0,
διάκρισις,340,christian_300_600,5.0,
θεόδωρος,339,christian_300_600,-1,
διαβαίνω,338,christian_300_600,-1,
ῥᾴδιος,337,christian_300_600,-1.0,
ἦθος,336,christian_300_600,-1.0,
παράδοξος,336,christian_300_600,-1.0,
ἀποστρέφω,336,christian_300_600,1,
αἰνίσσομαι,336,christian_300_600,-1,
ἀδιαίρετος,335,christian_300_600,-1.0,
ὅπλον,335,christian_300_600,5.0,
μονάς,334,christian_300_600,-1.0,
φθαρτός,333,christian_300_600,-1.0,
γενεά,332,christian_300_600,-1.0,
ἀκάθαρτος,332,christian_300_600,1,
σάββατον,331,christian_300_600,-1.0,
δωρεά,331,christian_300_600,-1,
διάθεσις,331,christian_300_600,-1.0,
ὁμολογία,330,christian_300_600,-1.0,
ἐξετάζω,330,christian_300_600,-1.0,
διαμένω,330,christian_300_600,-1,
ἀποθνῄσκω,329,christian_300_600,5.0,
νοσέω,329,christian_300_600,-1.0,
ἐγκαλέω,329,christian_300_600,5.0,
λύπη,329,christian_300_600,5.0,
ἐνιαυτός,328,christian_300_600,-1.0,
ἐπιγίγνομαι,328,christian_300_600,-1,
ἐφίημι,328,christian_300_600,-1,
ἱερωσύνη,328,christian_300_600,-1,
ψῆφος,327,christian_300_600,-1.0,
ἁρμονία,327,christian_300_600,-1.0,
ἡσσάομαι,327,christian_300_600,1,
ἔνειμι,326,christian_300_600,-1.0,
ὠφέλεια,326,christian_300_600,-1.0,
χαρίζω,326,christian_300_600,-1.0,
τρέχω,326,christian_300_600,-1.0,
γαστήρ,325,christian_300_600,4.0,
ἐμπίτνω,325,christian_300_600,-1,
ὀξύς,325,christian_300_600,-1.0,
αἰσθητικός,324,christian_300_600,-1.0,
γυμνός,323,christian_300_600,-1.0,
σκιά,323,christian_300_600,-1.0,
αἱρετικός,323,christian_300_600,1.0,
καταλείπω,322,christian_300_600,-1.0,
πέμπτος,322,christian_300_600,-1.0,
ἄπειμι,322,christian_300_600,-1.0,
ἐπιβουλή,322,christian_300_600,2.0,
καθαίρω,322,christian_300_600,-1.0,
ῥίπτω,321,christian_300_600,-1,
κριτής,321,christian_300_600,-1,
ψυχικός,321,christian_300_600,-1.0,
προθυμία,321,christian_300_600,-1.0,
σχέσις,321,christian_300_600,-1.0,
ζήτησις,321,christian_300_600,-1.0,
θερμαίνω,321,christian_300_600,-1.0,
ἀσφαλής,320,christian_300_600,-1.0,
ὄφις,320,christian_300_600,1.0,
καίω,319,christian_300_600,-1.0,
τάχος,319,christian_300_600,-1.0,
βλασφημία,319,christian_300_600,1.0,
θεραπεία,319,christian_300_600,-1.0,
μεθίστημι,319,christian_300_600,-1,
ἀτελής,319,christian_300_600,-1.0,
ἀμμώνιος,319,christian_300_600,-1,
ἄριστος,318,christian_300_600,-1,
λύσις,318,christian_300_600,-1.0,
γωνία,317,christian_300_600,-1.0,
βία,316,christian_300_600,5.0,
πόρος,316,christian_300_600,-1.0,
ἔνιοι,315,christian_300_600,-1.0,
μετατίθημι,315,christian_300_600,-1,
ἁγιάζω,315,christian_300_600,-1.0,
λέγω,79162,pagan_0_300,-1.0,
γίγνομαι,65180,pagan_0_300,-1.0,
ἔχω,59012,pagan_0_300,-1.0,
πολύς,51586,pagan_0_300,-1.0,
φημί,36755,pagan_0_300,-1.0,
ποιέω,30378,pagan_0_300,-1.0,
λόγος,27266,pagan_0_300,-1.0,
μέγας,22485,pagan_0_300,-1.0,
πρῶτος,21779,pagan_0_300,-1.0,
δέω,19243,pagan_0_300,5.0,
πόλις,18945,pagan_0_300,-1.0,
σῶμα,17978,pagan_0_300,-1.0,
καλέω,17129,pagan_0_300,-1.0,
λαμβάνω,16848,pagan_0_300,-1.0,
ἀγαθός,16767,pagan_0_300,-1.0,
ἀρχή,15911,pagan_0_300,-1.0,
ἄνθρωπος,15869,pagan_0_300,-1.0,
φύσις,15837,pagan_0_300,-1.0,
ὁράω,15671,pagan_0_300,-1.0,
δοκέω,15351,pagan_0_300,-1.0,
μέρος,14165,pagan_0_300,-1.0,
δύναμις,14126,pagan_0_300,-1.0,
ἀνήρ,14044,pagan_0_300,-1.0,
θεός,13811,pagan_0_300,-1.0,
δύναμαι,13210,pagan_0_300,-1.0,
χράω,12760,pagan_0_300,-1.0,
πᾶς,12559,pagan_0_300,-1.0,
δίδωμι,12398,pagan_0_300,-1.0,
γράφω,11612,pagan_0_300,-1.0,
ὑπάρχω,11182,pagan_0_300,-1.0,
χρόνος,11050,pagan_0_300,-1.0,
μόνος,11030,pagan_0_300,-1.0,
φαίνω,10862,pagan_0_300,-1.0,
ἡμέρα,10315,pagan_0_300,-1.0,
δείκνυμι,9605,pagan_0_300,-1.0,
ὄνομα,9569,pagan_0_300,-1.0,
γυνή,9378,pagan_0_300,-1.0,
φέρω,9333,pagan_0_300,-1.0,
μικρός,9176,pagan_0_300,-1.0,
ὅλος,9123,pagan_0_300,-1.0,
βούλομαι,8922,pagan_0_300,-1.0,
γῆ,8657,pagan_0_300,-1.0,
ὕδωρ,8508,pagan_0_300,-1.0,
βασιλεύς,8429,pagan_0_300,-1.0,
γένος,8427,pagan_0_300,-1.0,
εὑρίσκω,8309,pagan_0_300,-1.0,
χρή,8294,pagan_0_300,-1.0,
καλός,8126,pagan_0_300,-1.0,
παῖς,8079,pagan_0_300,-1.0,
τόπος,7965,pagan_0_300,-1.0,
ὀλίγος,7960,pagan_0_300,-1.0,
ζῷον,7895,pagan_0_300,-1.0,
οἶδα,7813,pagan_0_300,-1.0,
ψυχή,7784,pagan_0_300,-1.0,
κακός,7781,pagan_0_300,7.0,
ἴδιος,7624,pagan_0_300,-1.0,
ἄρχω,7621,pagan_0_300,-1.0,
πρᾶγμα,7608,pagan_0_300,-1.0,
ὀνομάζω,7488,pagan_0_300,-1.0,
μέσος,7487,pagan_0_300,-1.0,
εἶδος,7442,pagan_0_300,-1.0,
τρόπος,7421,pagan_0_300,-1.0,
συμβαίνω,7389,pagan_0_300,-1.0,
δεύτερος,7346,pagan_0_300,-1.0,
πάσχω,6973,pagan_0_300,5.0,
ἔρχομαι,6918,pagan_0_300,-1.0,
πράσσω,6855,pagan_0_300,-1.0,
αἰτία,6854,pagan_0_300,-1.0,
ἄγω,6826,pagan_0_300,-1.0,
τίθημι,6776,pagan_0_300,-1.0,
ἀκούω,6742,pagan_0_300,-1.0,
οὐσία,6659,pagan_0_300,-1.0,
οἴομαι,6547,pagan_0_300,-1.0,
πάρειμι,6505,pagan_0_300,-1.0,
ἔργον,6426,pagan_0_300,-1.0,
πάθος,6405,pagan_0_300,5.0,
ἐναντίος,6399,pagan_0_300,7.0,
φάρμακον,6378,pagan_0_300,1.0,
κινέω,6341,pagan_0_300,-1.0,
φίλος,6340,pagan_0_300,-1.0,
νομίζω,6260,pagan_0_300,-1.0,
τυγχάνω,6222,pagan_0_300,-1.0,
κοινός,6188,pagan_0_300,-1.0,
θερμός,6127,pagan_0_300,-1.0,
μόριον,6086,pagan_0_300,-1.0,
χώρα,6045,pagan_0_300,-1.0,
ἴσος,5998,pagan_0_300,-1.0,
κίνησις,5966,pagan_0_300,-1.0,
τρίτος,5925,pagan_0_300,-1.0,
ἔοικα,5863,pagan_0_300,-1.0,
μέλλω,5860,pagan_0_300,-1.0,
χείρ,5834,pagan_0_300,-1.0,
ἀνάγκη,5812,pagan_0_300,-1.0,
ἀληθής,5718,pagan_0_300,-1.0,
λοιπός,5669,pagan_0_300,-1.0,
κεφαλή,5638,pagan_0_300,-1.0,
κελεύω,5605,pagan_0_300,-1.0,
οἶνος,5592,pagan_0_300,-1.0,
πλῆθος,5571,pagan_0_300,-1.0,
ἐθέλω,5445,pagan_0_300,-1.0,
ὅμοιος,5426,pagan_0_300,-1.0,
ἔνιοι,5325,pagan_0_300,-1.0,
θάλασσα,5273,pagan_0_300,-1.0,
σημαίνω,5134,pagan_0_300,-1.0,
γιγνώσκω,5069,pagan_0_300,-1.0,
πόλεμος,5031,pagan_0_300,5.0,
πατήρ,4972,pagan_0_300,-1.0,
ἱερός,4969,pagan_0_300,-1.0,
ἀριθμός,4945,pagan_0_300,-1.0,
διαφορά,4942,pagan_0_300,5.0,
διαφέρω,4927,pagan_0_300,-1.0,
Ῥωμαῖος,4924,pagan_0_300,-1,
σχῆμα,4894,pagan_0_300,-1.0,
ὑγρός,4872,pagan_0_300,-1.0,
προστίθημι,4858,pagan_0_300,-1.0,
οἰκεῖος,4847,pagan_0_300,-1.0,
ἐνέργεια,4835,pagan_0_300,-1.0,
ὕλη,4774,pagan_0_300,-1.0,
παρέχω,4769,pagan_0_300,-1.0,
ἀμφότερος,4738,pagan_0_300,-1.0,
νόμος,4729,pagan_0_300,-1.0,
αἴτιος,4721,pagan_0_300,5.0,
ποταμός,4717,pagan_0_300,-1.0,
πούς,4660,pagan_0_300,-1.0,
πείθω,4621,pagan_0_300,-1.0,
λευκός,4591,pagan_0_300,-1.0,
μέγεθος,4573,pagan_0_300,-1.0,
ἀναιρέω,4567,pagan_0_300,-1.0,
πολέμιος,4549,pagan_0_300,5.0,
δῆμος,4536,pagan_0_300,-1.0,
ἡγέομαι,4488,pagan_0_300,-1.0,
πῦρ,4482,pagan_0_300,-1.0,
Ζεύς,4476,pagan_0_300,-1,
ἥλιος,4467,pagan_0_300,-1.0,
ἀναγκαῖος,4445,pagan_0_300,-1.0,
τέλος,4413,pagan_0_300,-1.0,
φεύγω,4347,pagan_0_300,-1.0,
βίος,4319,pagan_0_300,-1.0,
πίνω,4302,pagan_0_300,-1.0,
αἷμα,4290,pagan_0_300,5.0,
ζητέω,4286,pagan_0_300,-1.0,
φυλάσσω,4279,pagan_0_300,-1.0,
κεῖμαι,4247,pagan_0_300,-1.0,
ναῦς,4243,pagan_0_300,-1.0,
ἵππος,4239,pagan_0_300,-1.0,
δόξα,4230,pagan_0_300,-1.0,
ἕτερος,4208,pagan_0_300,-1.0,
ψυχρός,4207,pagan_0_300,2,
δῆλος,4192,pagan_0_300,-1.0,
τέχνη,4162,pagan_0_300,-1.0,
δηλόω,4152,pagan_0_300,-1.0,
ἕπομαι,4138,pagan_0_300,-1.0,
μοῖρα,4124,pagan_0_300,-1.0,
μένω,4109,pagan_0_300,-1.0,
παλαιός,4076,pagan_0_300,-1.0,
Ἕλλην,4005,pagan_0_300,-1,
σημεῖον,4000,pagan_0_300,-1.0,
μῦς,3949,pagan_0_300,-1.0,
ἐργάζομαι,3943,pagan_0_300,-1.0,
ἀρετή,3941,pagan_0_300,-1.0,
γένεσις,3865,pagan_0_300,-1.0,
νέος,3853,pagan_0_300,-1.0,
ἀποθνῄσκω,3814,pagan_0_300,5.0,
τροφή,3813,pagan_0_300,-1.0,
Ἀθηναῖος,3788,pagan_0_300,-1,
καιρός,3766,pagan_0_300,-1.0,
ἥσσων,3754,pagan_0_300,7.0,
ἀφαιρέω,3734,pagan_0_300,-1.0,
ἔτος,3732,pagan_0_300,-1.0,
ὥρα,3732,pagan_0_300,-1.0,
εἶπον,3727,pagan_0_300,-1.0,
αἴσθησις,3722,pagan_0_300,-1.0,
ἀξιόω,3706,pagan_0_300,-1.0,
αἱρέω,3705,pagan_0_300,-1.0,
πέμπω,3687,pagan_0_300,-1.0,
ὑπόκειμαι,3681,pagan_0_300,-1.0,
νόος,3663,pagan_0_300,-1.0,
φύω,3663,pagan_0_300,-1.0,
καθίστημι,3661,pagan_0_300,-1.0,
κρατέω,3658,pagan_0_300,-1.0,
μάχη,3656,pagan_0_300,5.0,
ζάω,3647,pagan_0_300,-1.0,
διάθεσις,3635,pagan_0_300,-1.0,
ξηρός,3585,pagan_0_300,-1.0,
ἐλαχύς,3578,pagan_0_300,-1.0,
ἵστημι,3571,pagan_0_300,-1.0,
ἀποδίδωμι,3560,pagan_0_300,-1.0,
υἱός,3551,pagan_0_300,-1.0,
κύκλος,3522,pagan_0_300,-1.0,
βραχύς,3515,pagan_0_300,-1.0,
χυμός,3515,pagan_0_300,-1.0,
ἕκαστος,3515,pagan_0_300,-1.0,
ταχύς,3476,pagan_0_300,-1.0,
πρόκειμαι,3463,pagan_0_300,-1.0,
φωνή,3458,pagan_0_300,-1.0,
πολίτης,3452,pagan_0_300,-1.0,
μακρός,3443,pagan_0_300,-1.0,
δεῖ,3406,pagan_0_300,-1.0,
ἀφικνέομαι,3396,pagan_0_300,-1.0,
μανθάνω,3391,pagan_0_300,-1.0,
δέχομαι,3384,pagan_0_300,-1.0,
πρότερος,3378,pagan_0_300,-1.0,
Καῖσαρ,3363,pagan_0_300,-1,
νύξ,3362,pagan_0_300,-1.0,
ἥκω,3361,pagan_0_300,-1.0,
πνεῦμα,3305,pagan_0_300,-1.0,
προλέγω,3301,pagan_0_300,-1.0,
προσήκω,3295,pagan_0_300,-1.0,
εἷς,3293,pagan_0_300,-1.0,
ἀήρ,3292,pagan_0_300,-1.0,
ἀδύνατος,3261,pagan_0_300,7,
ὅρος,3260,pagan_0_300,-1.0,
δυνατός,3245,pagan_0_300,-1.0,
ἰατρός,3244,pagan_0_300,-1.0,
χωρίον,3226,pagan_0_300,-1.0,
ἀρτηρία,3200,pagan_0_300,-1.0,
δίκαιος,3176,pagan_0_300,-1.0,
συνίστημι,3154,pagan_0_300,-1.0,
νοέω,3136,pagan_0_300,-1.0,
κρίνω,3124,pagan_0_300,-1.0,
χρῆμα,3111,pagan_0_300,-1.0,
ἡδονή,3093,pagan_0_300,4,
ἐρῶ,3083,pagan_0_300,-1.0,
Ἀλέξανδρος,3067,pagan_0_300,-1,
ὁδός,3057,pagan_0_300,-1.0,
ὀστέον,3057,pagan_0_300,-1.0,
περιέχω,3056,pagan_0_300,-1.0,
νόσημα,3046,pagan_0_300,4.0,
χρεία,3043,pagan_0_300,-1.0,
τύχη,3034,pagan_0_300,-1.0,
διδάσκω,3030,pagan_0_300,-1.0,
Λακεδαιμόνιος,3026,pagan_0_300,-1,
σφυγμός,3026,pagan_0_300,-1.0,
ἀπόλλυμι,3012,pagan_0_300,5.0,
γαστήρ,3009,pagan_0_300,4.0,
συνάγω,3004,pagan_0_300,-1.0,
ἔλαιον,2988,pagan_0_300,-1.0,
θαυμάζω,2981,pagan_0_300,-1.0,
ἐνδέχομαι,2977,pagan_0_300,-1.0,
πυρετός,2975,pagan_0_300,-1.0,
κύριος,2973,pagan_0_300,-1.0,
λεπτός,2969,pagan_0_300,-1.0,
Κλεομένης,2940,pagan_0_300,-1,
γ,2932,pagan_0_300,-1,
ὀφθαλμός,2929,pagan_0_300,-1.0,
λίθος,2920,pagan_0_300,-1.0,
πρόσωπον,2915,pagan_0_300,-1.0,
νικάω,2908,pagan_0_300,-1.0,
ἄξιος,2885,pagan_0_300,-1.0,
παύω,2871,pagan_0_300,-1.0,
δεινός,2830,pagan_0_300,7,
σελήνη,2827,pagan_0_300,-1.0,
ὀξύς,2825,pagan_0_300,-1.0,
αἰσθάνομαι,2824,pagan_0_300,-1.0,
καταλαμβάνω,2814,pagan_0_300,-1.0,
κωλύω,2812,pagan_0_300,-1.0,
ἀποδείκνυμι,2812,pagan_0_300,-1.0,
φλέψ,2811,pagan_0_300,-1.0,
μέλας,2807,pagan_0_300,7.0,
ἀφίημι,2801,pagan_0_300,-1.0,
μείγνυμι,2793,pagan_0_300,-1.0,
ἐμβάλλω,2780,pagan_0_300,-1.0,
ὄψις,2772,pagan_0_300,-1.0,
γεννάω,2768,pagan_0_300,-1.0,
ὄρος,2753,pagan_0_300,-1.0,
στόμα,2752,pagan_0_300,-1.0,
κύων,2751,pagan_0_300,-1.0,
τρέφω,2750,pagan_0_300,-1.0,
νόσος,2723,pagan_0_300,-1,
μήτηρ,2717,pagan_0_300,-1.0,
διαφθείρω,2714,pagan_0_300,5.0,
κατέχω,2690,pagan_0_300,5.0,
θάνατος,2665,pagan_0_300,5.0,
νεῦρον,2657,pagan_0_300,-1.0,
στρατηγός,2650,pagan_0_300,5.0,
λέξις,2648,pagan_0_300,-1.0,
Ἀχαιός,2631,pagan_0_300,-1,
μέλι,2626,pagan_0_300,-1.0,
ἰσχυρός,2624,pagan_0_300,-1.0,
β,2621,pagan_0_300,-1,
ἐάω,2616,pagan_0_300,-1.0,
Πλάτων,2607,pagan_0_300,-1,
μῆκος,2603,pagan_0_300,-1.0,
ῥίζα,2598,pagan_0_300,-1.0,
κομίζω,2586,pagan_0_300,-1.0,
κόσμος,2580,pagan_0_300,-1.0,
αἰσθητός,2578,pagan_0_300,-1.0,
προέρχομαι,2562,pagan_0_300,-1.0,
εὐθεῖα,2562,pagan_0_300,-1,
τιμή,2558,pagan_0_300,-1.0,
λύω,2556,pagan_0_300,-1.0,
ὁρίζω,2552,pagan_0_300,-1.0,
πυνθάνομαι,2546,pagan_0_300,-1.0,
Ἱπποκράτης,2545,pagan_0_300,-1,
πρᾶξις,2540,pagan_0_300,-1.0,
κατηγορέω,2521,pagan_0_300,-1.0,
θύω,2521,pagan_0_300,-1.0,
τελευτάω,2517,pagan_0_300,-1.0,
τάξις,2514,pagan_0_300,-1.0,
οἰκία,2508,pagan_0_300,-1.0,
ὁμολογέω,2508,pagan_0_300,-1.0,
νῆσος,2506,pagan_0_300,-1.0,
δίκη,2492,pagan_0_300,-1.0,
τάσσω,2488,pagan_0_300,-1.0,
ποιητής,2485,pagan_0_300,-1.0,
στάδιον,2481,pagan_0_300,-1.0,
καρδία,2473,pagan_0_300,-1.0,
ἁπλόος,2467,pagan_0_300,-1.0,
γνώμη,2465,pagan_0_300,-1.0,
τρέπω,2462,pagan_0_300,-1.0,
παραλαμβάνω,2456,pagan_0_300,-1.0,
ἀπέρχομαι,2446,pagan_0_300,-1.0,
α,2444,pagan_0_300,-1,
ἐπαινέω,2440,pagan_0_300,-1.0,
διαιρέω,2437,pagan_0_300,5.0,
ἐπέρχομαι,2429,pagan_0_300,-1.0,
σῴζω,2427,pagan_0_300,-1.0,
βαρύνω,2427,pagan_0_300,5.0,
ἐρωτάω,2416,pagan_0_300,-1.0,
ἐπιτίθημι,2416,pagan_0_300,-1.0,
ἅπτω,2406,pagan_0_300,5.0,
θεῖος,2392,pagan_0_300,-1.0,
χρήσιμος,2386,pagan_0_300,-1.0,
λανθάνω,2350,pagan_0_300,-1.0,
δείδω,2349,pagan_0_300,5.0,
σπέρμα,2344,pagan_0_300,-1.0,
ἐπιστήμη,2340,pagan_0_300,-1.0,
καρπός,2340,pagan_0_300,-1.0,
προσαγορεύω,2328,pagan_0_300,-1.0,
ἀδελφός,2325,pagan_0_300,-1.0,
βάρβαρος,2314,pagan_0_300,6.0,
συντίθημι,2307,pagan_0_300,-1.0,
μάχομαι,2306,pagan_0_300,5.0,
στρατιώτης,2290,pagan_0_300,5.0,
ἀπολείπω,2287,pagan_0_300,-1.0,
ὄξος,2269,pagan_0_300,-1.0,
μνημονεύω,2267,pagan_0_300,-1.0,
ποιότης,2267,pagan_0_300,-1.0,
μιμνῄσκω,2264,pagan_0_300,-1.0,
ἀναλαμβάνω,2264,pagan_0_300,-1.0,
τιμάω,2256,pagan_0_300,-1.0,
βιβλίον,2239,pagan_0_300,-1.0,
κρίσις,2227,pagan_0_300,5.0,
ὅπλον,2221,pagan_0_300,5.0,
ἔθος,2213,pagan_0_300,-1.0,
ἀγγεῖον,2213,pagan_0_300,-1.0,
Ϛ,2206,pagan_0_300,-1,
πρέσβυς,2196,pagan_0_300,-1.0,
θυγάτηρ,2194,pagan_0_300,-1.0,
καθαρός,2193,pagan_0_300,-1.0,
ξένος,2192,pagan_0_300,7,
μεταβάλλω,2190,pagan_0_300,-1.0,
τεῖχος,2177,pagan_0_300,-1.0,
σκοπέω,2177,pagan_0_300,-1.0,
κοιλία,2171,pagan_0_300,4.0,
ὄργανον,2162,pagan_0_300,-1.0,
θεραπεύω,2157,pagan_0_300,-1.0,
αὐξάνω,2151,pagan_0_300,-1.0,
ἕλκος,2149,pagan_0_300,-1.0,
ἡδύς,2143,pagan_0_300,-1.0,
κρᾶσις,2142,pagan_0_300,-1.0,
ὀρθός,2137,pagan_0_300,-1.0,
μεταβολή,2130,pagan_0_300,-1.0,
πρότασις,2129,pagan_0_300,-1.0,
Ἡρακλῆς,2128,pagan_0_300,-1,
βουλή,2120,pagan_0_300,-1.0,
φιλόσοφος,2117,pagan_0_300,-1.0,
βάλλω,2117,pagan_0_300,-1.0,
σοφός,2115,pagan_0_300,-1.0,
βλάπτω,2108,pagan_0_300,5.0,
δάκτυλος,2103,pagan_0_300,-1.0,
πιστεύω,2091,pagan_0_300,-1.0,
χαλεπός,2086,pagan_0_300,5.0,
ὁρμάω,2086,pagan_0_300,5,
στοιχεῖον,2082,pagan_0_300,-1.0,
προσφέρω,2081,pagan_0_300,-1.0,
θεάομαι,2080,pagan_0_300,-1.0,
πέρας,2077,pagan_0_300,-1.0,
συνεχής,2072,pagan_0_300,-1.0,
κατασκευάζω,2069,pagan_0_300,-1.0,
κρατύς,2063,pagan_0_300,-1.0,
ἀποκτείνω,2060,pagan_0_300,5.0,
καίω,2060,pagan_0_300,-1.0,
ἰδέα,2059,pagan_0_300,-1.0,
ἔθνος,2059,pagan_0_300,6.0,
χάρις,2055,pagan_0_300,-1.0,
τέταρτος,2048,pagan_0_300,-1.0,
λείπω,2046,pagan_0_300,-1.0,
φοβέω,2044,pagan_0_300,-1.0,
πειράω,2043,pagan_0_300,5,
χαίρω,2041,pagan_0_300,-1.0,
εἰσέρχομαι,2041,pagan_0_300,-1.0,
ἀποφαίνω,2033,pagan_0_300,-1.0,
ἀγνοέω,2032,pagan_0_300,-1.0,
φυσικός,2031,pagan_0_300,-1.0,
πλείων,2031,pagan_0_300,-1,
μείς,2026,pagan_0_300,-1.0,
ἐπιφέρω,2026,pagan_0_300,-1.0,
διαλέγω,2020,pagan_0_300,-1.0,
πόνος,2018,pagan_0_300,-1.0,
παχύς,2018,pagan_0_300,-1.0,
νοσέω,2016,pagan_0_300,-1.0,
δεξιός,2014,pagan_0_300,-1.0,
περισσός,2011,pagan_0_300,-1.0,
ἀπαλλάσσω,2009,pagan_0_300,-1.0,
φλεγμονή,2001,pagan_0_300,4.0,
Ῥώμη,1996,pagan_0_300,-1,
ἱστορέω,1994,pagan_0_300,-1.0,
σάρξ,1978,pagan_0_300,-1.0,
ἐσθίω,1975,pagan_0_300,-1.0,
ἀφίστημι,1974,pagan_0_300,-1.0,
Ὅμηρος,1972,pagan_0_300,-1,
Τιβέριος,1970,pagan_0_300,-1,
φύλλον,1965,pagan_0_300,-1.0,
προσέρχομαι,1956,pagan_0_300,-1.0,
σκληρός,1947,pagan_0_300,-1.0,
χυλός,1939,pagan_0_300,-1.0,
παρέρχομαι,1933,pagan_0_300,-1.0,
συλλογισμός,1932,pagan_0_300,-1.0,
πολιτεία,1931,pagan_0_300,-1.0,
ἡλικία,1921,pagan_0_300,-1.0,
σύμπας,1912,pagan_0_300,-1.0,
ἁλίσκομαι,1907,pagan_0_300,5,
ἕλκω,1905,pagan_0_300,-1.0,
γενικός,1904,pagan_0_300,-1.0,
ἀγορά,1901,pagan_0_300,-1.0,
ἀπόδειξις,1900,pagan_0_300,-1.0,
κάμνω,1898,pagan_0_300,-1.0,
οἰκέω,1896,pagan_0_300,-1.0,
μετέχω,1896,pagan_0_300,-1.0,
πίπτω,1880,pagan_0_300,-1.0,
ἐπιδείκνυμι,1880,pagan_0_300,-1.0,
ἀπέχω,1876,pagan_0_300,-1.0,
ἁρμόζω,1870,pagan_0_300,-1.0,
ἐπιχειρέω,1870,pagan_0_300,-1.0,
ἀγών,1865,pagan_0_300,-1.0,
ἀστήρ,1865,pagan_0_300,-1.0,
τέμνω,1863,pagan_0_300,-1.0,
ἀδικέω,1860,pagan_0_300,4.0,
ἱκανός,1858,pagan_0_300,-1.0,
θνῄσκω,1853,pagan_0_300,5.0,
ἐπάγω,1851,pagan_0_300,-1.0,
συμφέρω,1849,pagan_0_300,-1.0,
θερμαίνω,1849,pagan_0_300,-1.0,
ἱππεύς,1848,pagan_0_300,-1.0,
δέρμα,1848,pagan_0_300,-1.0,
κτάομαι,1846,pagan_0_300,-1.0,
τέλειος,1841,pagan_0_300,-1.0,
λήγω,1831,pagan_0_300,-1.0,
καταλείπω,1825,pagan_0_300,-1.0,
βοῦς,1823,pagan_0_300,-1.0,
Πομπήϊος,1818,pagan_0_300,-1,
διέρχομαι,1816,pagan_0_300,-1.0,
ῥῆμα,1805,pagan_0_300,-1.0,
ἄπειρος,1801,pagan_0_300,-1.0,
ἔξεστι,1794,pagan_0_300,-1.0,
δράω,1792,pagan_0_300,-1.0,
σφοδρός,1791,pagan_0_300,5.0,
γλυκύς,1790,pagan_0_300,-1.0,
παρασκευάζω,1780,pagan_0_300,-1.0,
θώραξ,1777,pagan_0_300,-1.0,
παραδίδωμι,1768,pagan_0_300,-1.0,
ἀποκρίνω,1768,pagan_0_300,-1.0,
βοηθέω,1766,pagan_0_300,-1.0,
γάμος,1762,pagan_0_300,-1.0,
αἰτέω,1760,pagan_0_300,-1.0,
ὠφελέω,1758,pagan_0_300,-1.0,
ῥᾴδιος,1747,pagan_0_300,-1.0,
δραχμή,1735,pagan_0_300,-1.0,
προσέχω,1732,pagan_0_300,-1.0,
πλευρά,1732,pagan_0_300,-1.0,
δίφθογγος,1730,pagan_0_300,2.0,
ἐντυγχάνω,1728,pagan_0_300,-1.0,
ὀργή,1725,pagan_0_300,5.0,
χρηστός,1722,pagan_0_300,-1.0,
βαδίζω,1716,pagan_0_300,-1.0,
πολεμέω,1715,pagan_0_300,5.0,
συνάπτω,1704,pagan_0_300,-1.0,
ἧπαρ,1704,pagan_0_300,-1.0,
χρῶμα,1703,pagan_0_300,-1.0,
δίαιτα,1701,pagan_0_300,-1.0,
ἔσχατος,1701,pagan_0_300,-1.0,
παροξύνω,1698,pagan_0_300,5.0,
κέντρον,1694,pagan_0_300,-1.0,
φανερός,1694,pagan_0_300,-1.0,
λαμπρός,1691,pagan_0_300,-1.0,
ἐχθρός,1689,pagan_0_300,7.0,
ξηραίνω,1688,pagan_0_300,-1.0,
ῥέω,1684,pagan_0_300,-1.0,
χειμών,1681,pagan_0_300,-1.0,
σαφής,1679,pagan_0_300,-1.0,
ἐνδείκνυμι,1677,pagan_0_300,-1.0,
ἄτοπος,1675,pagan_0_300,-1.0,
κίνδυνος,1675,pagan_0_300,5.0,
ἐκτείνω,1671,pagan_0_300,-1.0,
